,Bank Name,Job Title,URL (URL of the job posting),cluster1_tech_words.csv,cluster2_fintech_words.csv
0,Regions,Financial Relationship Associate (Little Rock Main),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Little-Rock-Main-Office--/Financial-Relationship-Associate--Little-Rock-Main-_R23757,0,0
0,Regions,Business Loan Center Paralender,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Riverchase-South--/Business-Loan-Center-Paralender_R21610-1,0,0
0,Regions,Mortgage Loan Coordinator,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Downtown-Austin--/Mortgage-Loan-Coordinator_R23756,0,0
0,Regions,Operations Analyst II,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Lakeshore-Ops-Center--/Operations-Analyst-II_R23164,0,0
0,Regions,Fraud Specialist,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Lakeshore-Ops-Center--/Fraud-Specialist_R23169,0,0
0,Regions,Financial Relationship Specialist - Fort Gaines,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Fort-Gaines-Branch--/Financial-Relationship-Specialist---Fort-Gaines_R21540,0,0
0,Regions,Branch Manager (Maumelle),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Maumelle-Branch--/Branch-Manager--Maumelle-_R23749,0,0
0,Regions,Financial Relationship Specialist - Bonita Springs,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Bonita-Springs--/Financial-Relationship-Specialist---Bonita-Springs_R23754,0,0
0,Regions,Financial Relationship Consultant - Oxmoor Valley Branch,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Oxmoor-Valley--/Financial-Relationship-Consultant---Oxmoor-Valley-Branch_R23753,0,0
0,Regions,Financial Relationship Specialist - Bonita Springs,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Bonita-Springs--/Financial-Relationship-Specialist---Bonita-Springs_R23751,0,0
0,Regions,Fraud Specialist,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Lakeshore-Ops-Center--/Fraud-Specialist_R23168,0,0
0,Regions,Accounting Specialist I,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Lakeshore-Ops-Center--/Accounting-Specialist-I_R23707,0,0
0,Regions,Fraud Specialist - 2nd Shift,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Lakeshore-Ops-Center--/Fraud-Specialist---2nd-Shift_R23579,0,0
0,Regions,Financial Relationship Consultant ( Freeburg ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Freeburg--/Financial-Relationship-Consultant---Freeburg--_R23739,0,0
0,Regions,Branch Manager-Collierville Byhalia,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Collierville-New-Byhalia-Rd--/Branch-Manager-Collierville-Byhalia_R23737,0,0
0,Regions,Financial Relationship Specialist ( Champaign ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Champaign-IL--/Financial-Relationship-Specialist---Champaign--_R23735,0,0
0,Regions,Financial Relationship Specialist (Maumelle),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Maumelle-Branch--/Financial-Relationship-Specialist--Maumelle-_R23736,0,0
0,Regions,Credit Products Real Estate Banking Associate - Institutional Fund Group (IFG),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/17-Seventeen-Building--/Credit-Products-Real-Estate-Banking-Associate---Institutional-Fund-Group--IFG-_R23713,0,0
0,Regions,Branch Manager - Richland,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Richland--/Branch-Manager---Richland_R23734-1,0,0
0,Regions,Account Reconcilement Specialist,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Riverchase-OPS-Center--/Account-Reconcilement-Specialist_R23682,0,0
0,Regions,Mtg Default Call Center Supervisor,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Hattiesburg--/Mtg-Default-Call-Center-Supervisor_R23684,0,0
0,Regions,Business Intelligence Analyst,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Regions-Center---Birmingham--/Business-Intelligence-Analyst_R23610,0,0
0,Regions,"Mortgage Development Associate - Montgomery, AL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Montgomery-Monroe-St-Main--/Mortgage-Development-Associate---Montgomery--AL_R23728,0,0
0,Regions,Financial Relationship Consultant - Ensley Branch,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Ensley-Pensacola--/Financial-Relationship-Consultant---Ensley-Branch_R23727,0,0
0,Regions,Mortgage Development Associate - Panama City,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Panama-City-Main--/Mortgage-Development-Associate---Panama-City_R23726,0,0
0,Regions,"Retail Banking: Financial Relationship Specialist (Cash Transactions / Banker) - Mandarin Branch / Jacksonville, FL (Full Time - 40 Hours)",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Mandarin--/Retail-Banking--Financial-Relationship-Specialist--Cash-Transactions---Banker----Mandarin-Branch---Jacksonville--FL--Full-Time---40-Hours-_R23709,0,0
0,Regions,Financial Relationship Consultant - Northtown Jackson,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Northtown-Jackson--/Financial-Relationship-Consultant---Northtown-Jackson_R23718-1,0,0
0,Regions,Financial Relationship Specialist - Part Time 20 Hours - Spanish Fort,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Spanish-Fort--/Financial-Relationship-Specialist---Part-Time-20-Hours---Spanish-Fort_R23383-1,0,0
0,Regions,Financial Relationship Consultant ( Southside - Jackson TN ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Southside-Jackson--/Financial-Relationship-Consultant---Southside---Jackson-TN--_R23714,0,0
0,Regions,Credit Products Associate - Energy Banking - Specialized Industries,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Regions-Trust--/Credit-Products-Associate---Energy-Banking---Specialized-Industries_R23482,0,0
0,Regions,Branch Manager ( Princeton ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Princeton--/Branch-Manager---Princeton--_R23642-1,0,0
0,Regions,SBA Product Specialist (Knoxville),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Bearden-Major-Reynolds-Place-Main--/SBA-Product-Specialist--Knoxville-_R23652,0,0
0,Regions,Desktop Services Technician,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Riverchase-OPS-Center--/Desktop-Services-Technician_R23545,10,0
0,Regions,Financial Relationship Specialist (Jonesboro),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Jonesboro-Main-Office--/Financial-Relationship-Specialist--Jonesboro-_R23712,0,0
0,Regions,Solutions Architect,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Riverchase-OPS-Center--/Solutions-Architect_R23442,0,0
0,Regions,Treasury Management Relationship Analyst (Tennessee),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/6200-Poplar-Memphis--More-----/Treasury-Management-Relationship-Analyst--Tennessee-_R23683,0,0
0,Regions,"Financial Relationship Consultant (Banker) - North Miami Beach Branch / North Miami, FL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/North-Miami-Beach--/Financial-Relationship-Consultant--Banker----North-Miami-Beach-Branch---North-Miami--FL_R23705,0,0
0,Regions,Financial Relationship Specialist-Cedartown Branch,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Cedartown-Main-Office--/Financial-Relationship-Specialist-Cedartown-Branch_R23703,0,0
0,Regions,Real Estate Banking Portfolio Manager,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Examiner-Bldg-Governmental-Affairs--More-----/Real-Estate-Banking-Portfolio-Manager_R21192,0,0
0,Regions,Financial Relationship Specialist,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Dunwoody-Branch--/Financial-Relationship-Specialist_R23700,0,0
0,Regions,Financial Relationship Specialist,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Chatsworth-Branch--/Financial-Relationship-Specialist_R23697,0,0
0,Regions,Mortgage Loan Originator -Atlanta Peachtree Area,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Peachtree-City-Branch--/Mortgage-Loan-Originator--Atlanta-Peachtree-Area_R23695,0,0
0,Regions,"Mortgage Loan Originator -Greater Duluth Area, GA",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Duluth--/Mortgage-Loan-Originator--Greater-Duluth-Area--GA_R23691,0,0
0,Regions,"CRA-LMI Mortgage Loan Originator- Greater Norcross Area, GA (Bilingual Spanish/ English)",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Norcross-Branch--/CRA-LMI-Mortgage-Loan-Originator--Greater-Norcross-Area--GA--Bilingual-Spanish--English-_R23689,0,0
0,Regions,"Mortgage Loan Originator- Greater Alpharetta, GA Area",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Alpharetta--/Mortgage-Loan-Originator--Greater-Alpharetta--GA-Area_R23688,0,0
0,Regions,"Mortgage Loan Originator - Buckhead Area, GA",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Buckhead-Branch--/Mortgage-Loan-Originator---Buckhead-Area--GA_R23687,0,0
0,Regions,Motgage Loan Originator - Greater Anderson Area,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Clemson-Blvd-Branch--/Motgage-Loan-Originator---Greater-Anderson-Area_R23686,0,0
0,Regions,"Mortgage Loan Originator- Dalton, GA Area",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Dalton-Main-Office--/Mortgage-Loan-Originator--Dalton--GA-Area_R23685,0,0
0,Regions,Mortgage Specialist,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Riverchase-North--/Mortgage-Specialist_R23639,0,0
0,Regions,Mainframe Systems Engineer,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Riverchase-OPS-Center--/Mainframe-Systems-Engineer_R23258,10,0
0,Regions,Commercial Banking Solutions Relationship Manager,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Regions-Center---Birmingham--/Commercial-Banking-Solutions-Relationship-Manager_R23604,0,0
0,Regions,Financial Relationship Specialist - Broad Street Phenix City,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Broad-St-Phenix-City--/Financial-Relationship-Specialist---Broad-Street-Phenix-City_R23675,0,0
0,Regions,"Mortgage Loan Originator - Raleigh, NC",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/North-Park--/Mortgage-Loan-Originator---Raleigh--NC_R23673,0,0
0,Regions,"Mortgage Loan Originator - Greater Charlotte Area, NC",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Charlotte-Uptown--/Mortgage-Loan-Originator---Greater-Charlotte-Area--NC_R23670,0,0
0,Regions,Business Systems Analyst,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Lakeshore-Ops-Center--/Business-Systems-Analyst_R22910,10,0
0,Regions,Mortgage Loan Originator - Volusia County Area,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Daytona--/Mortgage-Loan-Originator---Volusia-County-Area_R23666,0,0
0,Regions,Financial Relationship Consultant  - Conecuh Branch,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Conecuh--/Financial-Relationship-Consultant----Conecuh-Branch_R23664,0,0
0,Regions,Mortgage Loan Originator - Greater Melbourne Area,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Suntree--/Mortgage-Loan-Originator---Greater-Melbourne-Area_R23663,0,0
0,Regions,"Mortgage Loan Originator - Greater Orlando Area, FL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Orlando-Main-111-N-Orange-Ave--/Mortgage-Loan-Originator---Greater-Orlando-Area--FL_R23662,0,0
0,Regions,Financial Relationship Speciaist 20 hour ( Line Ave ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/1751-Line-Ave-Shreveport--/Financial-Relationship-Speciaist-20-hour---Line-Ave--_R23657,0,0
0,Regions,Financial Relationship Consultant ( Oxford Westside ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Oxford-Westside-Center--/Financial-Relationship-Consultant---Oxford-Westside--_R23655,0,0
0,Regions,Financial Relationship Consultant  - Team Lead in Training - Carrollton Main,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Carrollton-Main-Office--/Financial-Relationship-Consultant----Team-Lead-in-Training---Carrollton-Main_R22642,0,0
0,Regions,Business Systems Analyst,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Riverchase-South--/Business-Systems-Analyst_R23594,10,0
0,Regions,Branch Manager - Midway Alpharetta,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Midway-Atlanta-Highway--/Branch-Manager---Midway-Alpharetta_R23651,0,0
0,Regions,"Financial Relationship Specialist (Cash Transactions / Banker) - Hunters Creek Branch / Orlando, FL (Full Time - 40 Hours)",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Hunters-Creek--/Financial-Relationship-Specialist--Cash-Transactions---Banker----Hunters-Creek-Branch---Orlando--FL--Full-Time---40-Hours-_R23648,0,0
0,Regions,Branch Manager ( Atascocita ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Atascocita--/Branch-Manager---Atascocita--_R23608,0,0
0,Regions,"Financial Relationship Specialist (Cash Transactions/Banker) - Stoneybrook West Branch / Winter Garden, FL (Full Time - 40 Hours)",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Stoneybrook-West--/Financial-Relationship-Specialist--Cash-Transactions-Banker----Stoneybrook-West-Branch---Winter-Garden--FL--Full-Time---40-Hours-_R23646,0,0
0,Regions,Financial Relationship Specialist - Part Time 20 Hours - North Hills,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/North-Hills-Meridian--/Financial-Relationship-Specialist---Part-Time-20-Hours---North-Hills_R23644-1,0,0
0,Regions,Financial Relationship Consultant ( Whitehouse ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Whitehouse--/Financial-Relationship-Consultant---Whitehouse--_R23643,0,0
0,Regions,Financial Advisor,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Glenstone--/Financial-Advisor_R23417,0,0
0,Regions,Financial Relationship Specialist - Oxford Branch  20 hours weekly,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Oxford-804-Quintard-Ave--/Financial-Relationship-Specialist---Oxford-Branch--20-hours-weekly_R23635,0,0
0,Regions,Mortgage Loan Originator - Greater Ocala Area,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Ocala-Main--/Mortgage-Loan-Originator---Greater-Ocala-Area_R23634,0,0
0,Regions,Financial Relationship Consultant - Carrillon,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Carillon-Town-Center--/Financial-Relationship-Consultant---Carrillon_R23633,0,0
0,Regions,"Mortgage Loan Originator - Carrollwood Area, FL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Carrollwood--/Mortgage-Loan-Originator---Carrollwood-Area--FL_R23631,0,0
0,Regions,"Mortgage Loan Originator - Polk County Area, FL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Winter-Haven-Citi-Center--/Mortgage-Loan-Originator---Polk-County-Area--FL_R23630,0,0
0,Regions,"Mortgage Loan Originator - Greater Tampa Bay Area, Florida",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Downtown-Tampa--/Mortgage-Loan-Originator---Greater-Tampa-Bay-Area--Florida_R23629,0,0
0,Regions,"Mortgage Loan Originator - Greater Miami Area, FL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Downtown-Miami--/Mortgage-Loan-Originator---Greater-Miami-Area--FL_R23628,0,0
0,Regions,Mortgage Loan Originator -Greater Sarasota Area,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/5631-Clark-Rd-Sarasota--/Mortgage-Loan-Originator--Greater-Sarasota-Area_R23627,0,0
0,Regions,Mortgage Loan Originator - Greater Jacksonville Area,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Jacksonville-FL-Main--/Mortgage-Loan-Originator---Greater-Jacksonville-Area_R23626,0,0
0,Regions,Mortgage Loan Coordinator - Naples Area,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Naples-Main--/Mortgage-Loan-Coordinator---Naples-Area_R23625,0,0
0,Regions,Mortgage Loan Originator - Greater Fort Myers Area,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Naples-Main--/Mortgage-Loan-Originator---Greater-Fort-Myers-Area_R23624,0,0
0,Regions,Mortgage Loan Originator -Greater Palm Beach Area,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Palm-Beach-Gardens-Bkg-Center--/Mortgage-Loan-Originator--Greater-Palm-Beach-Area_R23622,0,0
0,Regions,"Mortgage Loan Originator - Greater Tuscaloosa Area, AL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Tuscaloosa-Main-9th-Street--/Mortgage-Loan-Originator---Greater-Tuscaloosa-Area--AL_R23621,0,0
0,Regions,"Mortgage Loan Originator - Greater Pensacola Area, FL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Cordova-Pensacola--/Mortgage-Loan-Originator---Greater-Pensacola-Area--FL_R23620,0,0
0,Regions,Mortgage Loan Originator - Greater Tallahassee Area,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Downtown-Tallahassee--/Mortgage-Loan-Originator---Greater-Tallahassee-Area_R23619,0,0
0,Regions,"Mortgage Loan Originator - Greater Huntsville Area, AL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Huntsville-Clinton-Ave-Main--/Mortgage-Loan-Originator---Greater-Huntsville-Area--AL_R23617,0,0
0,Regions,Branch Manager - Jackson Main,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Jackson-Capitol-Main--/Branch-Manager---Jackson-Main_R23611-1,0,0
0,Regions,Video Banking Teller,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Riverchase-North--/Video-Banking-Teller_R22469,0,0
0,Regions,Bilingual Contact Center Digital Banker,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Riverchase-North--/Bilingual-Contact-Center-Digital-Banker_R22703,0,0
0,Regions,Financial Relationship Specialist (West Pleasure Branch),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/West-Pleasure-Branch--/Financial-Relationship-Specialist--West-Pleasure-Branch-_R23607,0,0
0,Regions,"Wealth Advisor - Orlando, FL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Orlando-Main-111-N-Orange-Ave--/Wealth-Advisor---Orlando--FL_R23598,0,0
0,Regions,Mortgage Development Associate - Knoxville,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Bearden-Major-Reynolds-Place-Main--/Mortgage-Development-Associate---Knoxville_R23336-1,0,0
0,Regions,BSA/AML Investigator,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Lakeshore-Ops-Center--/BSA-AML-Investigator_R23462,0,0
0,Regions,"Mortgage Loan Originator -Greater Mobile Area, AL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/891-Hillcrest-Rd-Mobile--/Mortgage-Loan-Originator--Greater-Mobile-Area--AL_R23597,0,0
0,Regions,"Mortgage Loan Originator -Greater Auburn Area, AL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Auburn-Main--/Mortgage-Loan-Originator--Greater-Auburn-Area--AL_R23596,0,0
0,Regions,"Mortgage Loan Originator -Greater Montgomery Area, AL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/2381-Taylor-Rd-Montgomery--/Mortgage-Loan-Originator--Greater-Montgomery-Area--AL_R23595,0,0
0,Regions,"Mortgage Loan Originator -Greater Fair Hope Area, AL",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Fairhope--/Mortgage-Loan-Originator--Greater-Fair-Hope-Area--AL_R23593,0,0
0,Regions,"Mortgage Loan Originator - Greater Hattiesburg Area, MS",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Hattiesburg--/Mortgage-Loan-Originator---Greater-Hattiesburg-Area--MS_R23591-1,0,0
0,Regions,"Mortgage Loan Originator -Greater New Orleans Area, LA",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/New-Orleans-Main-Poydras-St--/Mortgage-Loan-Originator--Greater-New-Orleans-Area--LA_R23589,0,0
0,Regions,Programmer Analyst,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Riverchase-OPS-Center--/Programmer-Analyst_R23435,0,0
0,Regions,Mortgage Development Associate - Little Rock,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Little-Rock-Downtown-Main-Office--/Mortgage-Development-Associate---Little-Rock_R23582,0,0
0,Regions,Financial Relationship Consultant ( Greenville Sunny ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Greenville-Sunny-Br--/Financial-Relationship-Consultant---Greenville-Sunny--_R20529,0,0
0,Regions,Financial Relationship Consultant (Financial West),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Financial-West--/Financial-Relationship-Consultant--Financial-West-_R22868,0,0
0,Regions,"Retail Banking: Financial Relationship Specialist (Cash Transactions/Banker) - West Tamiami Branch / Miami, FL (Part Time - 20 Hours)",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/West-Tamiami--/Retail-Banking--Financial-Relationship-Specialist--Cash-Transactions-Banker----West-Tamiami-Branch---Miami--FL--Part-Time---20-Hours-_R23576,0,0
0,Regions,"Mortgage Loan Originator - Greater Jaskson Area, MS",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Jackson-Capitol-Main--/Mortgage-Loan-Originator---Greater-Jaskson-Area--MS_R23572,0,0
0,Regions,Financial Relationship Specicalist  - Full Time (Chesterfield),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Chesterfield-Industrial-Blvd--/Financial-Relationship-Specicalist----Full-Time--Chesterfield-_R23571,0,0
0,Regions,"Mortgage Loan Originator - Greater Baton Rouge, LA",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Baton-Rouge-Main--/Mortgage-Loan-Originator---Greater-Baton-Rouge--LA_R23570,0,0
0,Regions,"Mortgage Loan Originator -Greater Tyler Area, TX",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Tyler-Main--/Mortgage-Loan-Originator--Greater-Tyler-Area--TX_R23569,0,0
0,Regions,"Mortgage Loan Originator- Longview, TX Area",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Longview-Main--/Mortgage-Loan-Originator--Longview--TX-Area_R23568,0,0
0,Regions,Digital Solutions Expert,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Riverchase-OPS-Center--/Digital-Solutions-Expert_R20130,20,0
0,Regions,"Mortgage Loan Originator -Greater Shreveport Area, LA",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Shreveport-Main--/Mortgage-Loan-Originator--Greater-Shreveport-Area--LA_R23566,0,0
0,Regions,Digital Interaction Designer,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Offsite--/Digital-Interaction-Designer_R23515,0,0
0,Regions,"Mortgage Loan Originator- Monroe, LA Area",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Monroe-Main--/Mortgage-Loan-Originator--Monroe--LA-Area_R23565,0,0
0,Regions,Branch Manager - Thomas Cross Roads,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Thomas-Cross-Roads-Branch--/Branch-Manager---Thomas-Cross-Roads_R23564-1,0,0
0,Regions,Financial Relationship Consultant - West Lake Branch,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/West-Lake-Bessemer--/Financial-Relationship-Consultant---West-Lake-Branch_R23563,0,0
0,Regions,Financial Relationship Consultant - Galleria Branch,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Galleria-Hoover--/Financial-Relationship-Consultant---Galleria-Branch_R23562,0,0
0,Regions,Financial Relationship Consultant - Galleria Branch,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Galleria-Hoover--/Financial-Relationship-Consultant---Galleria-Branch_R23561,0,0
0,Regions,Financial Relationship Consultant Team Lead in Training - Carmel ( 146th & Meridian ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/146th-And-Meridian-Carmel--/Financial-Relationship-Consultant-Team-Lead-in-Training---Carmel---146th---Meridian--_R23550,0,0
0,Regions,Financial Relationship Specialist ( North Freeway ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/North-Freeway--/Financial-Relationship-Specialist---North-Freeway--_R22115-1,0,0
0,Regions,"Financial Relationship Consultant Nexus ( Springwoods - Spring, TX )",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Springwoods--/Financial-Relationship-Consultant-Nexus---Springwoods---Spring--TX--_R20503,0,0
0,Regions,Financial Relationship Specialist - Five Points West Branch,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Ensley-Birmingham--More-----/Financial-Relationship-Specialist---Five-Points-West-Branch_R23560,0,0
0,Regions,Financial Relationship Specialist ( Princeton ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Princeton--/Financial-Relationship-Specialist---Princeton--_R23559,0,0
0,Regions,Financial Relationship Consultant - Columbia ( Paris Road ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Paris-Road--/Financial-Relationship-Consultant---Columbia---Paris-Road--_R23558-1,0,0
0,Regions,Financial Relationship Consultant - Team Lead in Training ( Pralle ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Pralle-Lane--/Financial-Relationship-Consultant---Team-Lead-in-Training---Pralle--_R23557,0,0
0,Regions,Cost Data Analyst,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Regions-Center---Birmingham--/Cost-Data-Analyst_R23454,0,0
0,Regions,Financial Relationship Specialist ( Midtown Medical Center - Memphis TN ),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Midtown-Medical--/Financial-Relationship-Specialist---Midtown-Medical-Center---Memphis-TN--_R23547,0,0
0,Regions,"Mortgage Loan Originator - Greater Indianapolis, IN",https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/One-Indiana-Square-Bldg--/Mortgage-Loan-Originator---Greater-Indianapolis--IN_R23523-1,0,0
0,Regions,Financial Relationship Consultant (Chenal Parkway),https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Chenal-Parkway-Branch--/Financial-Relationship-Consultant--Chenal-Parkway-_R23543,0,0
0,Regions,Corporate Compliance Analyst - Digital Banking,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Regions-Center---Birmingham--/Corporate-Compliance-Analyst---Digital-Banking_R23321,0,0
0,Regions,Mortgage Loan Originator -Greater Plano Area,https://regions.wd5.myworkdayjobs.com/en-US/Regions_Careers/job/Plano--/Mortgage-Loan-Originator--Greater-Plano-Area_R23541,0,0
